system,sample_id,group_id,dynamic_bin,event,evaluation_stratum,dataset,run,epoch,window,total_mse,common_mse,spatial_mse,decomposition_residual
WECC179,33903521,1d7d4b5f62a1311bfb3f271f3e8bf5980379679724a0c0589aa7d8276904f9d3,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.010002822008436205,0.0077666382498952895,0.002236183758540918,3.469446951953614e-18
WECC179,33903521,1d7d4b5f62a1311bfb3f271f3e8bf5980379679724a0c0589aa7d8276904f9d3,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.016850076071702563,0.0076255296579925405,0.009224546413710023,8.673617379884035e-19
WECC179,33903521,1d7d4b5f62a1311bfb3f271f3e8bf5980379679724a0c0589aa7d8276904f9d3,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.008282816482986448,0.007079882812995892,0.001202933669990555,8.673617379884035e-19
WECC179,33903521,1d7d4b5f62a1311bfb3f271f3e8bf5980379679724a0c0589aa7d8276904f9d3,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.010006098812289475,0.008055451283845324,0.001950647528444153,1.734723475976807e-18
WECC179,33002529,d68e052a750d3c36ad61b943d79d8cd039d557e8d260beae2704d1acc8f916d6,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.00449727910539507,0.0033767800307015487,0.0011204990746935216,4.336808689942018e-19
WECC179,33002529,d68e052a750d3c36ad61b943d79d8cd039d557e8d260beae2704d1acc8f916d6,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.008697360656320388,0.005926963787112576,0.0027703968692078143,2.6020852139652106e-18
WECC179,33002529,d68e052a750d3c36ad61b943d79d8cd039d557e8d260beae2704d1acc8f916d6,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.0031100331562355322,0.0024568011464879327,0.0006532320097476006,8.673617379884035e-19
WECC179,33002529,d68e052a750d3c36ad61b943d79d8cd039d557e8d260beae2704d1acc8f916d6,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.004632169329966353,0.0034897532087458925,0.0011424161212204606,0.0
WECC179,33002697,54163e56ed1f75649e81558464aa5d011bafce391ae897ebeabe3caad49b0e27,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.0044195767372080955,0.001886027508005645,0.002533549229202451,2.168404344971009e-19
WECC179,33002697,54163e56ed1f75649e81558464aa5d011bafce391ae897ebeabe3caad49b0e27,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.013579313067421292,0.003087391719641566,0.010491921347779725,8.673617379884035e-19
WECC179,33002697,54163e56ed1f75649e81558464aa5d011bafce391ae897ebeabe3caad49b0e27,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.0033752840268359637,0.0014476265115607753,0.0019276575152751881,2.168404344971009e-19
WECC179,33002697,54163e56ed1f75649e81558464aa5d011bafce391ae897ebeabe3caad49b0e27,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.00392132018833563,0.0019412514854200006,0.001980068702915629,2.168404344971009e-19
WECC179,35000380,3145892944c18bc925230866b962feb39b8d5919052d05ae4e0a3a8c48e47805,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.003261161936953453,0.0018926945245585196,0.0013684674123949335,0.0
WECC179,35000380,3145892944c18bc925230866b962feb39b8d5919052d05ae4e0a3a8c48e47805,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.012255102192746906,0.004408222909255367,0.007846879283491537,1.734723475976807e-18
WECC179,35000380,3145892944c18bc925230866b962feb39b8d5919052d05ae4e0a3a8c48e47805,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.002005397996699719,0.0014429870450304058,0.0005624109516693134,0.0
WECC179,35000380,3145892944c18bc925230866b962feb39b8d5919052d05ae4e0a3a8c48e47805,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.0028640734874756015,0.0018210246779000801,0.001043048809575521,4.336808689942018e-19
WECC179,35000460,4351b4f632bc91f9a4741bd80da80bda86b5604ed9416ba5ae3aa422c4535825,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.00405817771314327,0.0007649386222389623,0.0032932390909043074,0.0
WECC179,35000460,4351b4f632bc91f9a4741bd80da80bda86b5604ed9416ba5ae3aa422c4535825,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.019577892645556545,0.0047520458051934595,0.01482584684036309,4.336808689942018e-18
WECC179,35000460,4351b4f632bc91f9a4741bd80da80bda86b5604ed9416ba5ae3aa422c4535825,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.0024999618109354067,0.0004444473899366504,0.002055514420998756,4.336808689942018e-19
WECC179,35000460,4351b4f632bc91f9a4741bd80da80bda86b5604ed9416ba5ae3aa422c4535825,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.0031294925807850873,0.0004944243968644374,0.00263506818392065,0.0
WECC179,35000188,93b647037d5076bee1800a3c59c7c2f54665816238dfabe1aca4f7ad56a31bc2,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.005142270939062925,0.0019655108607247243,0.0031767600783381995,8.673617379884035e-19
WECC179,35000188,93b647037d5076bee1800a3c59c7c2f54665816238dfabe1aca4f7ad56a31bc2,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.01771812101851545,0.01109981802310777,0.006618302995407681,1.734723475976807e-18
WECC179,35000188,93b647037d5076bee1800a3c59c7c2f54665816238dfabe1aca4f7ad56a31bc2,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.002872486420891989,0.0007664582225376476,0.002106028198354341,2.168404344971009e-19
WECC179,35000188,93b647037d5076bee1800a3c59c7c2f54665816238dfabe1aca4f7ad56a31bc2,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.004792599738386046,0.0015317011997612506,0.0032608985386247953,2.168404344971009e-19
WECC179,35001353,e54bd9061e5a0af8ea1d01dbc6cff3dab8744bbe3171eb4333c689d53c389b30,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.003086363674934106,0.001065034279009075,0.0020213293959250307,2.168404344971009e-19
WECC179,35001353,e54bd9061e5a0af8ea1d01dbc6cff3dab8744bbe3171eb4333c689d53c389b30,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.02246566428147698,0.01288867115100677,0.00957699313047021,0.0
WECC179,35001353,e54bd9061e5a0af8ea1d01dbc6cff3dab8744bbe3171eb4333c689d53c389b30,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.0023716613163147983,7.84001316357038e-05,0.0022932611846790945,1.3552527156068805e-20
WECC179,35001353,e54bd9061e5a0af8ea1d01dbc6cff3dab8744bbe3171eb4333c689d53c389b30,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.001434314557727542,0.00027732425075865415,0.0011569903069688877,1.6263032587282567e-19
WECC179,35001578,61d3a8f1c8b349fcc865396e33d9694721aec429037f6cead2366506d6435d0d,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.0036756403612351507,0.0006695540722589601,0.00300608628897619,5.421010862427522e-19
WECC179,35001578,61d3a8f1c8b349fcc865396e33d9694721aec429037f6cead2366506d6435d0d,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.023416544996317092,0.007497997709110831,0.015918547287206264,2.6020852139652106e-18
WECC179,35001578,61d3a8f1c8b349fcc865396e33d9694721aec429037f6cead2366506d6435d0d,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.00219867869721492,0.00015292331215540104,0.002045755385059519,0.0
WECC179,35001578,61d3a8f1c8b349fcc865396e33d9694721aec429037f6cead2366506d6435d0d,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.002292334563335048,0.00019336201261519712,0.002098972550719851,1.6263032587282567e-19
WECC179,35002041,99688630e9023a188d4dcaf8296b204985b97a895d58ca00c5966a349b8b715c,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.006810265168670762,0.0009817615850540474,0.0058285035836167145,2.168404344971009e-19
WECC179,35002041,99688630e9023a188d4dcaf8296b204985b97a895d58ca00c5966a349b8b715c,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.02149121360865614,0.0033132605103036793,0.018177953098352462,4.336808689942018e-19
WECC179,35002041,99688630e9023a188d4dcaf8296b204985b97a895d58ca00c5966a349b8b715c,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.006839215693106051,0.001338212384070716,0.0055010033090353355,6.505213034913027e-19
WECC179,35002041,99688630e9023a188d4dcaf8296b204985b97a895d58ca00c5966a349b8b715c,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.005330590114898106,0.0006060313729224165,0.00472455874197569,5.421010862427522e-19
WECC179,33901029,5ccbabe09a610d623c4bc98a5ae65328938c04d5cbc66a07ac8ec62ef0b7c72e,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.0025703724974252503,0.0016811148516289493,0.0008892576457963008,2.168404344971009e-19
WECC179,33901029,5ccbabe09a610d623c4bc98a5ae65328938c04d5cbc66a07ac8ec62ef0b7c72e,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.00890624829243001,0.004656876536360341,0.004249371756069668,8.673617379884035e-19
WECC179,33901029,5ccbabe09a610d623c4bc98a5ae65328938c04d5cbc66a07ac8ec62ef0b7c72e,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.0021804794717595237,0.001175005462926348,0.0010054740088331752,4.336808689942018e-19
WECC179,33901029,5ccbabe09a610d623c4bc98a5ae65328938c04d5cbc66a07ac8ec62ef0b7c72e,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.0020927421281910653,0.0015859824386368507,0.0005067596895542146,0.0
WECC179,35001123,fe90ba6f81310bf3d10c4b1fe1c8f77b3be5489b0fedc784df00924ad3d5b93f,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.0005325007984064383,0.0002796655391695815,0.0002528352592368569,1.0842021724855044e-19
WECC179,35001123,fe90ba6f81310bf3d10c4b1fe1c8f77b3be5489b0fedc784df00924ad3d5b93f,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.0033796737337570756,0.00200755975682276,0.0013721139769343163,8.673617379884035e-19
WECC179,35001123,fe90ba6f81310bf3d10c4b1fe1c8f77b3be5489b0fedc784df00924ad3d5b93f,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.0002976662186833512,8.7308947446118e-05,0.0002103572712372332,2.710505431213761e-20
WECC179,35001123,fe90ba6f81310bf3d10c4b1fe1c8f77b3be5489b0fedc784df00924ad3d5b93f,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.0003417173367606093,0.00018381875409364902,0.00015789858266696032,2.710505431213761e-20
WECC179,35002172,83321e5cdc29df7f76bcb12543d46b87f4252178827ba69077d1dd03daae3211,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.008091231559491659,0.0009687612943958525,0.007122470265095806,1.0842021724855044e-19
WECC179,35002172,83321e5cdc29df7f76bcb12543d46b87f4252178827ba69077d1dd03daae3211,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.005799519874764101,0.0021457091596663877,0.0036538107150977136,4.336808689942018e-19
WECC179,35002172,83321e5cdc29df7f76bcb12543d46b87f4252178827ba69077d1dd03daae3211,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.006524069066362376,0.0006690876016869365,0.005854981464675441,1.3010426069826053e-18
WECC179,35002172,83321e5cdc29df7f76bcb12543d46b87f4252178827ba69077d1dd03daae3211,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.008947267725216129,0.0009709359849523655,0.007976331740263761,1.6263032587282567e-18
WECC179,35001608,dcaaaddce64e6e26c21a78c73cc3bef59b40db0435ef39ee5e9785686db0dcfa,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.0004817037537072588,0.00015173197322605912,0.00032997178048119966,2.710505431213761e-20
WECC179,35001608,dcaaaddce64e6e26c21a78c73cc3bef59b40db0435ef39ee5e9785686db0dcfa,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.004267661140851607,0.0018052725736342984,0.0024623885672173085,2.168404344971009e-19
WECC179,35001608,dcaaaddce64e6e26c21a78c73cc3bef59b40db0435ef39ee5e9785686db0dcfa,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.0001722958813156066,3.259347375609662e-05,0.00013970240755950997,2.0328790734103208e-20
WECC179,35001608,dcaaaddce64e6e26c21a78c73cc3bef59b40db0435ef39ee5e9785686db0dcfa,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.00022687116394948497,3.40333129732202e-05,0.00019283785097626483,6.098637220230962e-20
WECC179,35000608,f053c78fad2a43ca58e12c3677d64cf4a0984112143a6c463c822dba929c02a8,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.013448066898106674,0.0035872463498697305,0.009860820548236941,2.168404344971009e-18
WECC179,35000608,f053c78fad2a43ca58e12c3677d64cf4a0984112143a6c463c822dba929c02a8,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.012130949646544237,0.008568778892139223,0.0035621707544050145,0.0
WECC179,35000608,f053c78fad2a43ca58e12c3677d64cf4a0984112143a6c463c822dba929c02a8,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.010057281487488896,0.002090537522361182,0.007966743965127714,0.0
WECC179,35000608,f053c78fad2a43ca58e12c3677d64cf4a0984112143a6c463c822dba929c02a8,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.014936092787510027,0.0036877766266462013,0.011248316160863825,8.673617379884035e-19
WECC179,33003284,a41b4c428a2bf10e148e73f8bcc267b8ae548b133680c15842d3c374a39ecd19,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.005249158342424563,0.0017311259777271842,0.003518032364697378,6.505213034913027e-19
WECC179,33003284,a41b4c428a2bf10e148e73f8bcc267b8ae548b133680c15842d3c374a39ecd19,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.049498517492221415,0.013898839141548982,0.03559967835067244,5.204170427930421e-18
WECC179,33003284,a41b4c428a2bf10e148e73f8bcc267b8ae548b133680c15842d3c374a39ecd19,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.0010377554524657725,0.0008216937727180754,0.0002160616797476971,1.0842021724855044e-19
WECC179,33003284,a41b4c428a2bf10e148e73f8bcc267b8ae548b133680c15842d3c374a39ecd19,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.0025087835834283925,0.0008781275433486479,0.0016306560400797447,1.0842021724855044e-19
WECC179,35000993,2c25bd9900a8108cba7e05190763e5ad1d630724b1229ade72fa55aa4c3b4f83,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.0013102368228761836,0.0007854894002916034,0.0005247474225845804,1.0842021724855044e-19
WECC179,35000993,2c25bd9900a8108cba7e05190763e5ad1d630724b1229ade72fa55aa4c3b4f83,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.009052223023944922,0.004942653594110897,0.004109569429834029,3.469446951953614e-18
WECC179,35000993,2c25bd9900a8108cba7e05190763e5ad1d630724b1229ade72fa55aa4c3b4f83,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.0007953051617215939,0.00021262090969123004,0.0005826842520303639,8.131516293641283e-20
WECC179,35000993,2c25bd9900a8108cba7e05190763e5ad1d630724b1229ade72fa55aa4c3b4f83,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.0007420108672311456,0.0005989203771498235,0.000143090490081322,1.0842021724855044e-19
WECC179,35000851,bce76fc4a02356c1e7f63eb4734d5665bae37c6faf1382cb471d2afc497c362d,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.03252621638469422,0.02297998179396585,0.00954623459072837,3.469446951953614e-18
WECC179,35000851,bce76fc4a02356c1e7f63eb4734d5665bae37c6faf1382cb471d2afc497c362d,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.0472158497108794,0.029853743709363178,0.017362106001516234,1.0408340855860843e-17
WECC179,35000851,bce76fc4a02356c1e7f63eb4734d5665bae37c6faf1382cb471d2afc497c362d,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.0518727399414249,0.04478652449323346,0.007086215448191433,0.0
WECC179,35000851,bce76fc4a02356c1e7f63eb4734d5665bae37c6faf1382cb471d2afc497c362d,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.023318643629383424,0.01356998852271907,0.009748655106664358,3.469446951953614e-18
WECC179,35000170,8cb6a80e79ee4638fb82d73a4ba9c1e9b73c680165599672abd60eb77b9a4516,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.01199266745198489,0.005670738680625149,0.006321928771359741,8.673617379884035e-19
WECC179,35000170,8cb6a80e79ee4638fb82d73a4ba9c1e9b73c680165599672abd60eb77b9a4516,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.026250103330675956,0.019909840817262825,0.006340262513413134,3.469446951953614e-18
WECC179,35000170,8cb6a80e79ee4638fb82d73a4ba9c1e9b73c680165599672abd60eb77b9a4516,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.007909681944628558,0.003454297689032712,0.004455384255595845,1.3010426069826053e-18
WECC179,35000170,8cb6a80e79ee4638fb82d73a4ba9c1e9b73c680165599672abd60eb77b9a4516,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.012200118067058313,0.005133404863598358,0.0070667132034599595,4.336808689942018e-18
WECC179,33903602,71db9fb2ad23b0aae76753c567d3005ccba0b34f378950a4e7052ea6ba7ea4c7,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.008321969751153319,0.006876331626151775,0.0014456381250015436,0.0
WECC179,33903602,71db9fb2ad23b0aae76753c567d3005ccba0b34f378950a4e7052ea6ba7ea4c7,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.01557953289286686,0.011346518084883156,0.004233014807983702,3.469446951953614e-18
WECC179,33903602,71db9fb2ad23b0aae76753c567d3005ccba0b34f378950a4e7052ea6ba7ea4c7,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.0061211705962391175,0.005318468451367625,0.0008027021448714916,8.673617379884035e-19
WECC179,33903602,71db9fb2ad23b0aae76753c567d3005ccba0b34f378950a4e7052ea6ba7ea4c7,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.008476533098947645,0.007052458250192297,0.0014240748487553483,0.0
WECC179,33003177,290d228fb5222dcbcbf130e89b3b778abbf54ec4063c560a4af086f61a567828,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.0008264511734657468,0.0005267156396183413,0.00029973553384740533,1.0842021724855044e-19
WECC179,33003177,290d228fb5222dcbcbf130e89b3b778abbf54ec4063c560a4af086f61a567828,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.0041062982499509,0.0015083653678021928,0.002597932882148708,1.0842021724855044e-18
WECC179,33003177,290d228fb5222dcbcbf130e89b3b778abbf54ec4063c560a4af086f61a567828,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.0007437170124316918,0.00045982331405201914,0.00028389369837967263,5.421010862427522e-20
WECC179,33003177,290d228fb5222dcbcbf130e89b3b778abbf54ec4063c560a4af086f61a567828,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.0005315601302308534,0.0004553075970264851,7.62525332043682e-05,5.421010862427522e-20
WECC179,35001028,997c813e268b42612511acbbc9f11d0d8955946dc90b132e5f68d4930643ee7f,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.0014621663687270454,0.0007331435853220739,0.0007290227834049719,4.336808689942018e-19
WECC179,35001028,997c813e268b42612511acbbc9f11d0d8955946dc90b132e5f68d4930643ee7f,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.008326522143419071,0.0036024070624451,0.004724115080973971,4.336808689942018e-19
WECC179,35001028,997c813e268b42612511acbbc9f11d0d8955946dc90b132e5f68d4930643ee7f,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.0006947367669570478,0.0003910590607282122,0.0003036777062288356,5.421010862427522e-20
WECC179,35001028,997c813e268b42612511acbbc9f11d0d8955946dc90b132e5f68d4930643ee7f,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.0010827026319658423,0.0005830510474473158,0.0004996515845185265,0.0
WECC179,35000159,fa39afb2de1490c532a6944bbb786f48f3138a9023189d0b9c0070633aeeef87,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.0006671259948878883,0.0003717142019097448,0.0002954117929781436,1.0842021724855044e-19
WECC179,35000159,fa39afb2de1490c532a6944bbb786f48f3138a9023189d0b9c0070633aeeef87,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.004821135297541712,0.001614339399267651,0.0032067958982740607,2.168404344971009e-19
WECC179,35000159,fa39afb2de1490c532a6944bbb786f48f3138a9023189d0b9c0070633aeeef87,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.00031650132065672243,0.0002512083248353329,6.529299582138954e-05,0.0
WECC179,35000159,fa39afb2de1490c532a6944bbb786f48f3138a9023189d0b9c0070633aeeef87,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.00039197493431497246,0.0002956540330037191,9.632090131125343e-05,5.421010862427522e-20
WECC179,35001328,79db3ef8cf79c171134a7b154f7989d55f0f4d035e1c475ff10101c9b6662fa0,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.010453281460497564,0.002754285345130575,0.007698996115366989,4.336808689942018e-19
WECC179,35001328,79db3ef8cf79c171134a7b154f7989d55f0f4d035e1c475ff10101c9b6662fa0,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.011891365083890326,0.008088210166338062,0.0038031549175522655,1.734723475976807e-18
WECC179,35001328,79db3ef8cf79c171134a7b154f7989d55f0f4d035e1c475ff10101c9b6662fa0,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.007601515144892499,0.0015103816703436745,0.006091133474548824,0.0
WECC179,35001328,79db3ef8cf79c171134a7b154f7989d55f0f4d035e1c475ff10101c9b6662fa0,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.011450179624400316,0.0027184543329245867,0.008731725291475728,8.673617379884035e-19
WECC179,33003200,b97a97f80b7d11d85dbe41993ee51b56a39f088b179034caa2a2f0f07154e9be,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,full,0.004845319482295781,0.0037460865281637975,0.0010992329541319853,1.734723475976807e-18
WECC179,33003200,b97a97f80b7d11d85dbe41993ee51b56a39f088b179034caa2a2f0f07154e9be,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,0_2,0.010030161517245477,0.002843186236989642,0.007186975280255835,4.336808689942018e-19
WECC179,33003200,b97a97f80b7d11d85dbe41993ee51b56a39f088b179034caa2a2f0f07154e9be,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,2_10,0.004035429244760298,0.003596108855199835,0.00043932038956046384,8.673617379884035e-19
WECC179,33003200,b97a97f80b7d11d85dbe41993ee51b56a39f088b179034caa2a2f0f07154e9be,,fault_plus_nk,FULL_TRAJECTORY_USABLE,wecc1600,A5_NO_PHYSICAL,47,10_30,0.0046507913738150055,0.0038963676264667972,0.0007544237473482087,4.336808689942018e-19
