model,epoch,dataset,population,system,scope,scope_value,window,metric,n_records,n_scenes,n_groups,group_macro,record_median,record_p90
G0_BALANCED,53,validation,ALL_1000,IEEE39,family,2,full,trajectory_rmse,457,334,249,0.04168919731299293,0.02960540784722278,0.10105122064039082
G0_BALANCED,53,validation,ALL_1000,IEEE39,family,2,full,differential_rmse,457,334,249,0.03365592976428684,0.012953506107095121,0.08010739511052199
G0_BALANCED,53,validation,ALL_1000,IEEE39,family,2,full,nadir_error,457,334,249,0.4239209352415447,0.04510844498872757,1.1470947325229646
G0_BALANCED,53,validation,ALL_1000,IEEE39,family,2,full,max_abs_rocof_error,457,334,249,18.66034549881293,1.7701018499184853,50.695054248609864
G0_BALANCED,53,validation,ALL_1000,IEEE39,pair,SG_GFL,full,pair_rmse,334,334,249,0.03489623801836939,0.015795039721820347,0.08409362236326488
G0_BALANCED,53,validation,ALL_1000,IEEE39,pair,GFM_GFL,full,pair_rmse,167,167,102,0.24580212885903566,0.025756273811276764,0.3209790554602695
G0_BALANCED,53,validation,ALL_1000,IEEE39,family,2,0_2,trajectory_rmse,457,334,249,0.11568327098930183,0.04593362503257165,0.3240457424096362
G0_BALANCED,53,validation,ALL_1000,IEEE39,family,2,0_2,differential_rmse,457,334,249,0.1022445199884452,0.04032276652562078,0.26593635975981567
G0_BALANCED,53,validation,ALL_1000,IEEE39,family,2,0_2,nadir_error,457,334,249,0.4339934670756027,0.04243852198123932,1.1608823746442796
G0_BALANCED,53,validation,ALL_1000,IEEE39,family,2,0_2,max_abs_rocof_error,457,334,249,18.660220710279116,1.7651485173624406,50.695054248609864
G0_BALANCED,53,validation,ALL_1000,IEEE39,pair,SG_GFL,0_2,pair_rmse,334,334,249,0.12177014552702116,0.050170444375853274,0.28422427105067843
G0_BALANCED,53,validation,ALL_1000,IEEE39,pair,GFM_GFL,0_2,pair_rmse,167,167,102,0.28076603836029407,0.050337964524851,0.4775231806133461
G0_BALANCED,53,validation,ALL_1000,IEEE39,family,2,2_10,trajectory_rmse,457,334,249,0.029192133971213917,0.020517252973479224,0.07602853194961642
G0_BALANCED,53,validation,ALL_1000,IEEE39,family,2,2_10,differential_rmse,457,334,249,0.017465508782565847,0.0049683046242565785,0.04826363932556066
G0_BALANCED,53,validation,ALL_1000,IEEE39,family,2,2_10,nadir_error,457,334,249,0.043742883669631645,0.023015018552541733,0.0997308149933815
G0_BALANCED,53,validation,ALL_1000,IEEE39,family,2,2_10,max_abs_rocof_error,457,334,249,0.21082484472092564,0.031997740981808645,1.0437869102114776
G0_BALANCED,53,validation,ALL_1000,IEEE39,pair,SG_GFL,2_10,pair_rmse,334,334,249,0.013786750881576836,0.006462200480447026,0.04208924586561474
G0_BALANCED,53,validation,ALL_1000,IEEE39,pair,GFM_GFL,2_10,pair_rmse,167,167,102,0.2489295125533161,0.03811551322961599,0.30719533425739143
G0_BALANCED,53,validation,ALL_1000,IEEE39,family,2,10_30,trajectory_rmse,457,334,249,0.0232649389297188,0.018867061404631146,0.08034790956922565
G0_BALANCED,53,validation,ALL_1000,IEEE39,family,2,10_30,differential_rmse,457,334,249,0.016232422085682985,0.003132110078224825,0.04918566781351643
G0_BALANCED,53,validation,ALL_1000,IEEE39,family,2,10_30,nadir_error,457,334,249,0.028547061820372886,0.02473970944993198,0.10254898071289069
G0_BALANCED,53,validation,ALL_1000,IEEE39,family,2,10_30,max_abs_rocof_error,457,334,249,0.044850198711939404,0.006156995892524719,0.19701178297400476
G0_BALANCED,53,validation,ALL_1000,IEEE39,pair,SG_GFL,10_30,pair_rmse,334,334,249,0.012562212544872527,0.0048568205270702654,0.0411908133726395
G0_BALANCED,53,validation,ALL_1000,IEEE39,pair,GFM_GFL,10_30,pair_rmse,167,167,102,0.23110392487939646,0.005739983433394237,0.3095610395535312
G0_BALANCED,53,validation,ALL_1000,NPCC140,ALL,ALL,full,trajectory_rmse,23944,500,197,0.026099637697931975,0.005237555968956538,0.022377280373772613
G0_BALANCED,53,validation,ALL_1000,NPCC140,ALL,ALL,full,differential_rmse,23944,500,197,0.02757116067709818,0.0031422943242330817,0.022305435019679788
G0_BALANCED,53,validation,ALL_1000,NPCC140,ALL,ALL,full,nadir_error,23944,500,197,0.024430448840561073,0.008109651470931567,0.05370874479413034
G0_BALANCED,53,validation,ALL_1000,NPCC140,ALL,ALL,full,max_abs_rocof_error,23908,500,197,0.31198413504296546,0.12831343633452247,0.4790030955403183
G0_BALANCED,53,validation,ALL_1000,NPCC140,event,load,full,trajectory_rmse,5376,112,27,0.037860091368882284,0.005596870092688583,0.015690196891713207
G0_BALANCED,53,validation,ALL_1000,NPCC140,event,load,full,differential_rmse,5376,112,27,0.052233045869770435,0.0024292558157902157,0.017267182209615255
G0_BALANCED,53,validation,ALL_1000,NPCC140,event,load,full,nadir_error,5376,112,27,0.02017415535548576,0.008965499815531075,0.04705842211842537
G0_BALANCED,53,validation,ALL_1000,NPCC140,event,load,full,max_abs_rocof_error,5376,112,27,0.2864485708823754,0.12181679716879867,0.2872657731088143
G0_BALANCED,53,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,full,trajectory_rmse,22696,474,180,0.01747421156299405,0.004929949316625317,0.01769581690470736
G0_BALANCED,53,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,full,differential_rmse,22696,474,180,0.01637630698526423,0.002916279398205248,0.013237910337878474
G0_BALANCED,53,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,full,nadir_error,22696,474,180,0.019593722055410975,0.007776465266942978,0.047770273115020245
G0_BALANCED,53,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,full,max_abs_rocof_error,22675,474,180,0.221826014612303,0.1259403361960636,0.37668598033853573
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,1,full,trajectory_rmse,1264,332,131,0.1345256032019377,0.0127209099987996,0.3650486645263052
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,1,full,differential_rmse,1264,332,131,0.12536239870175192,0.010600203878419617,0.3484842960051065
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,1,full,nadir_error,1264,332,131,0.015725504387188907,0.013872590847313404,0.0610361035913229
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,1,full,max_abs_rocof_error,1249,332,131,0.6827915456167584,0.13023349452185962,2.6143551107746776
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,0,full,trajectory_rmse,22109,500,197,0.012030033518561896,0.004996955957165403,0.01964087351376033
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,0,full,differential_rmse,22109,500,197,0.01574481159900417,0.0028973494221316036,0.017509852508200845
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,0,full,nadir_error,22109,500,197,0.026172925259319902,0.007853776216506958,0.052195687685161835
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,0,full,max_abs_rocof_error,22088,500,197,0.2262406556714826,0.12887141506999428,0.3880005909306443
G0_BALANCED,53,validation,ALL_1000,NPCC140,pair,SG_GFM,full,pair_rmse,332,332,131,0.16131143052185468,0.00875239775202233,0.4002419330846076
G0_BALANCED,53,validation,ALL_1000,NPCC140,pair,ALL,full,pair_rmse,500,500,197,0.06439268975250756,0.00663826204451987,0.04242917606168004
G0_BALANCED,53,validation,ALL_1000,NPCC140,ALL,ALL,full,spread_mae,500,500,197,0.08884194356887436,0.011578850817255713,0.062327008322834145
G0_BALANCED,53,validation,ALL_1000,NPCC140,event,load,full,spread_mae,112,112,27,0.28685425630131867,0.010559671069958518,0.057296350511072576
G0_BALANCED,53,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,full,spread_mae,474,474,180,0.0556838247612112,0.011051507010919216,0.041999313888361756
G0_BALANCED,53,validation,ALL_1000,NPCC140,ALL,ALL,0_2,trajectory_rmse,23944,500,197,0.0169525232673467,0.01063435365202985,0.03954216961454459
G0_BALANCED,53,validation,ALL_1000,NPCC140,ALL,ALL,0_2,differential_rmse,23944,500,197,0.012795596552012668,0.007515291695202118,0.03242726049353749
G0_BALANCED,53,validation,ALL_1000,NPCC140,ALL,ALL,0_2,nadir_error,23944,500,197,0.016206817803488087,0.008485811296850443,0.04545908682048323
G0_BALANCED,53,validation,ALL_1000,NPCC140,ALL,ALL,0_2,max_abs_rocof_error,23908,500,197,0.24852536252838825,0.13146631284005583,0.38586780171250734
G0_BALANCED,53,validation,ALL_1000,NPCC140,event,load,0_2,trajectory_rmse,5376,112,27,0.01584324151253451,0.010380130653758337,0.0357671185823612
G0_BALANCED,53,validation,ALL_1000,NPCC140,event,load,0_2,differential_rmse,5376,112,27,0.011697466887354,0.006131075534738446,0.0292287096990446
G0_BALANCED,53,validation,ALL_1000,NPCC140,event,load,0_2,nadir_error,5376,112,27,0.017261693437737806,0.009150100813712925,0.0504613071680069
G0_BALANCED,53,validation,ALL_1000,NPCC140,event,load,0_2,max_abs_rocof_error,5376,112,27,0.18819217958093493,0.12219811760218209,0.2806313453793456
G0_BALANCED,53,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,0_2,trajectory_rmse,22696,474,180,0.012504305286255953,0.01021430280896295,0.03338837505190194
G0_BALANCED,53,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,0_2,differential_rmse,22696,474,180,0.008686847626435538,0.006999292332272762,0.028229614045117816
G0_BALANCED,53,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,0_2,nadir_error,22696,474,180,0.012648464360005439,0.00808464060537517,0.038860261178342625
G0_BALANCED,53,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,0_2,max_abs_rocof_error,22675,474,180,0.19772141196269982,0.1291155403406927,0.3406197700616215
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,1,0_2,trajectory_rmse,1264,332,131,0.02451865663347637,0.018094429909084553,0.09431065847925953
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,1,0_2,differential_rmse,1264,332,131,0.024208654031454103,0.015499335682405118,0.09130404309320295
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,1,0_2,nadir_error,1264,332,131,0.012836903742552948,0.013982205418869853,0.04684436819516124
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,1,0_2,max_abs_rocof_error,1249,332,131,0.35013334669362656,0.12841278857867197,2.1832856699290057
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,0,0_2,trajectory_rmse,22109,500,197,0.015203557596121964,0.01016300836155631,0.03748441197291477
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,0,0_2,differential_rmse,22109,500,197,0.010658670438105568,0.0067937019986182914,0.03024213514723664
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,0,0_2,nadir_error,22109,500,197,0.015971098243653288,0.008186747651052428,0.042942006792873154
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,0,0_2,max_abs_rocof_error,22088,500,197,0.20066176769566477,0.13212961791696437,0.3604222702070621
G0_BALANCED,53,validation,ALL_1000,NPCC140,pair,SG_GFM,0_2,pair_rmse,332,332,131,0.03251644932752843,0.018273436985214907,0.06823917965230947
G0_BALANCED,53,validation,ALL_1000,NPCC140,pair,ALL,0_2,pair_rmse,500,500,197,0.024611253636729846,0.01574952796930435,0.06075154644189604
G0_BALANCED,53,validation,ALL_1000,NPCC140,ALL,ALL,0_2,spread_mae,500,500,197,0.04996365513727039,0.031116050904692157,0.1423590095591031
G0_BALANCED,53,validation,ALL_1000,NPCC140,event,load,0_2,spread_mae,112,112,27,0.05445635198344078,0.028262028678818753,0.07107649276956889
G0_BALANCED,53,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,0_2,spread_mae,474,474,180,0.03883508564234481,0.029670809269161963,0.10028952135152046
G0_BALANCED,53,validation,ALL_1000,NPCC140,ALL,ALL,2_10,trajectory_rmse,23908,500,197,0.01837518604388924,0.004666657676082167,0.017301917372154828
G0_BALANCED,53,validation,ALL_1000,NPCC140,ALL,ALL,2_10,differential_rmse,23908,500,197,0.01959290762618866,0.002677212258675787,0.015616003225996967
G0_BALANCED,53,validation,ALL_1000,NPCC140,ALL,ALL,2_10,nadir_error,23908,500,197,0.014142937972014975,0.0037930281932858634,0.02532440666109322
G0_BALANCED,53,validation,ALL_1000,NPCC140,ALL,ALL,2_10,max_abs_rocof_error,23908,500,197,0.14386744625996548,0.008429958142598289,0.12815236554296897
G0_BALANCED,53,validation,ALL_1000,NPCC140,event,load,2_10,trajectory_rmse,5376,112,27,0.039015099834078,0.004659253479988347,0.017499164663391895
G0_BALANCED,53,validation,ALL_1000,NPCC140,event,load,2_10,differential_rmse,5376,112,27,0.05352134462844694,0.0021051539089431783,0.011968528074371692
G0_BALANCED,53,validation,ALL_1000,NPCC140,event,load,2_10,nadir_error,5376,112,27,0.015232010845884677,0.0038273989921435714,0.022938139736652374
G0_BALANCED,53,validation,ALL_1000,NPCC140,event,load,2_10,max_abs_rocof_error,5376,112,27,0.15150861985779146,0.009505474779155268,0.09791093297064048
G0_BALANCED,53,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,2_10,trajectory_rmse,22675,474,180,0.006938425969086898,0.004467288775968898,0.014134861880293054
G0_BALANCED,53,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,2_10,differential_rmse,22675,474,180,0.0058908055313236915,0.0024354186838572113,0.011128950764601275
G0_BALANCED,53,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,2_10,nadir_error,22675,474,180,0.005949750837659801,0.0035467761335894465,0.01774290285538883
G0_BALANCED,53,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,2_10,max_abs_rocof_error,22675,474,180,0.025078771679264457,0.007828602989931994,0.09162064364440978
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,1,2_10,trajectory_rmse,1249,332,131,0.07854716276004996,0.009803909247033563,0.18662763762435225
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,1,2_10,differential_rmse,1249,332,131,0.07301128097085757,0.008304060658722679,0.17845226684069126
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,1,2_10,nadir_error,1249,332,131,0.027224304205301565,0.010541142895817757,0.09779183715581899
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,1,2_10,max_abs_rocof_error,1249,332,131,0.4758431283701722,0.024686885435866772,2.520494475082295
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,0,2_10,trajectory_rmse,22088,500,197,0.009383824057274118,0.004549247484742641,0.015537891853204921
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,0,2_10,differential_rmse,22088,500,197,0.012201454244252412,0.0025010015126150273,0.013599047106800613
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,0,2_10,nadir_error,22088,500,197,0.012526159696551258,0.0036124172218023887,0.021081478148698807
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,0,2_10,max_abs_rocof_error,22088,500,197,0.0990182522018246,0.00828178807213063,0.11571923520544923
G0_BALANCED,53,validation,ALL_1000,NPCC140,pair,SG_GFM,2_10,pair_rmse,332,332,131,0.10426491859211472,0.007123169129163073,0.16763737119072192
G0_BALANCED,53,validation,ALL_1000,NPCC140,pair,ALL,2_10,pair_rmse,500,500,197,0.04589088124031595,0.005105611026639192,0.029371486560454355
G0_BALANCED,53,validation,ALL_1000,NPCC140,ALL,ALL,2_10,spread_mae,500,500,197,0.08770990541156447,0.008589879001250265,0.0816424265793765
G0_BALANCED,53,validation,ALL_1000,NPCC140,event,load,2_10,spread_mae,112,112,27,0.307101388280843,0.009050456790517376,0.025638550132858182
G0_BALANCED,53,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,2_10,spread_mae,474,474,180,0.03668850214903165,0.008227137295354169,0.05518944953739385
G0_BALANCED,53,validation,ALL_1000,NPCC140,ALL,ALL,10_30,trajectory_rmse,23908,500,197,0.025780363841706275,0.003011706612141146,0.014702879757227841
G0_BALANCED,53,validation,ALL_1000,NPCC140,ALL,ALL,10_30,differential_rmse,23908,500,197,0.028030079077802337,0.001183506983962683,0.00872993038582945
G0_BALANCED,53,validation,ALL_1000,NPCC140,ALL,ALL,10_30,nadir_error,23908,500,197,0.026365190458440595,0.0035940036177635193,0.017299076169729224
G0_BALANCED,53,validation,ALL_1000,NPCC140,ALL,ALL,10_30,max_abs_rocof_error,23908,500,197,0.07034705700571231,0.0034711610207978083,0.01743079684674739
G0_BALANCED,53,validation,ALL_1000,NPCC140,event,load,10_30,trajectory_rmse,5376,112,27,0.03551677288786185,0.004056725281278697,0.010964063901229726
G0_BALANCED,53,validation,ALL_1000,NPCC140,event,load,10_30,differential_rmse,5376,112,27,0.05087144422147826,0.0012363251440385915,0.007661826579769827
G0_BALANCED,53,validation,ALL_1000,NPCC140,event,load,10_30,nadir_error,5376,112,27,0.034597541930677086,0.0031159374048002064,0.011934719048440456
G0_BALANCED,53,validation,ALL_1000,NPCC140,event,load,10_30,max_abs_rocof_error,5376,112,27,0.023589869697396935,0.0037638552021235228,0.010505525395274162
G0_BALANCED,53,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,10_30,trajectory_rmse,22675,474,180,0.01835285755145679,0.002878974232860305,0.013147825869986356
G0_BALANCED,53,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,10_30,differential_rmse,22675,474,180,0.01737670259814191,0.0011282163009914397,0.004517234100902938
G0_BALANCED,53,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,10_30,nadir_error,22675,474,180,0.01894948532276884,0.003395010061467474,0.014860897883772862
G0_BALANCED,53,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,10_30,max_abs_rocof_error,22675,474,180,0.06161868901559462,0.003377540037035942,0.009511497337371147
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,1,10_30,trajectory_rmse,1249,332,131,0.1501991631683876,0.0071167931406548954,0.3769487017145201
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,1,10_30,differential_rmse,1249,332,131,0.1393159792161523,0.005330891787626089,0.3553846841007883
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,1,10_30,nadir_error,1249,332,131,0.08727310827941333,0.006085944827646017,0.15028012543916705
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,1,10_30,max_abs_rocof_error,1249,332,131,0.2867224190155837,0.008731931447982788,1.2925143957138063
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,0,10_30,trajectory_rmse,22088,500,197,0.010358912422850303,0.0029207167722356247,0.013692042006268772
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,0,10_30,differential_rmse,22088,500,197,0.015248424710869103,0.001118689823584345,0.005720601157343214
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,0,10_30,nadir_error,22088,500,197,0.018408280789700956,0.003549837740138173,0.01638245675712824
G0_BALANCED,53,validation,ALL_1000,NPCC140,family,0,10_30,max_abs_rocof_error,22088,500,197,0.0429630196740561,0.0034128670376958326,0.01277112253010273
G0_BALANCED,53,validation,ALL_1000,NPCC140,pair,SG_GFM,10_30,pair_rmse,332,332,131,0.17874910059759616,0.00455690196079614,0.45493921133005183
G0_BALANCED,53,validation,ALL_1000,NPCC140,pair,ALL,10_30,pair_rmse,500,500,197,0.06810278970166658,0.002734878008261465,0.014104603560095564
G0_BALANCED,53,validation,ALL_1000,NPCC140,ALL,ALL,10_30,spread_mae,500,500,197,0.09318258767495871,0.00843650884789895,0.05242576942138847
G0_BALANCED,53,validation,ALL_1000,NPCC140,event,load,10_30,spread_mae,112,112,27,0.3019951939412967,0.00949445043625019,0.03702995328232649
G0_BALANCED,53,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,10_30,spread_mae,474,474,180,0.06496682771796966,0.008002555533028043,0.0285809372963633
G0_BALANCED,53,validation,ALL_1000,NPCC140,event,line,full,trajectory_rmse,8832,184,142,0.01885164059743252,0.0032604524297253283,0.022369492128842983
G0_BALANCED,53,validation,ALL_1000,NPCC140,event,line,full,differential_rmse,8832,184,142,0.018538829179826778,0.001299321260662439,0.03670492185865031
