model,reference,dataset,population,system,scope,scope_value,window,metric,n_paired_records,model_records,reference_records,n_paired_scenes,n_groups,group_mean_difference,group_median_difference,group_win_rate,ci95_low,ci95_high
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,fault,0_2,nadir_error,1180,1180,1180,118,114,-0.011838365667254517,-0.011745796352624894,0.8333333333333334,-0.014229028518618037,-0.00943159600691216
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,fault,0_2,max_abs_rocof_error,1180,1180,1180,118,114,-0.053545756344394006,-0.051458832784119043,0.9385964912280702,-0.05876462352060946,-0.04768210554582471
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,HIGH,HIGH,0_2,trajectory_rmse,744,744,744,185,156,0.003610992504290099,0.004104824546922853,0.1858974358974359,0.0024801042201269504,0.004677339996235678
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,HIGH,HIGH,0_2,differential_rmse,744,744,744,185,156,0.0033230672749749034,0.003525999461793078,0.1282051282051282,0.0021816056922396142,0.0044248264846727765
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,HIGH,HIGH,0_2,nadir_error,744,744,744,185,156,-0.015179086618467307,-0.012361377477645874,0.9487179487179487,-0.01729142597130793,-0.013141200746714649
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,HIGH,HIGH,0_2,max_abs_rocof_error,744,744,744,185,156,-0.024280753686203554,-0.04929744975541822,0.6538461538461539,-0.035990990709039085,-0.014047414891648262
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,fault,0_2,spread_mae,118,118,118,118,114,-0.0015255991600333914,-0.0002585069304648774,0.543859649122807,-0.007490012271680761,0.003485010907888437
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,fault,2_10,trajectory_rmse,1180,1180,1180,118,114,0.00018350464190513817,-2.4678679949672884e-05,0.5087719298245614,-0.0013545202731309275,0.001733796613024118
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,fault,2_10,differential_rmse,1180,1180,1180,118,114,-0.0003842024988475073,0.00030392826813170105,0.43859649122807015,-0.0008841265131927313,0.0001286174089997971
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,fault,2_10,nadir_error,1180,1180,1180,118,114,-0.020649587886669395,-0.02589515745639801,0.9473684210526315,-0.02251336784171463,-0.01857781586997015
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,fault,2_10,max_abs_rocof_error,1180,1180,1180,118,114,-0.0005025398376513651,-0.0034752967178827096,0.5789473684210527,-0.0026093545001963122,0.0015941274077032434
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,HIGH,HIGH,2_10,trajectory_rmse,744,744,744,185,156,0.0004402156851065256,0.0025921771367142313,0.3974358974358974,-0.0009832739394217405,0.0018229889208152988
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,HIGH,HIGH,2_10,differential_rmse,744,744,744,185,156,0.0001239147477669522,-0.00028643738960378853,0.6282051282051282,-0.0008326535826489021,0.001056884566105233
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,HIGH,HIGH,2_10,nadir_error,744,744,744,185,156,-0.016031117234535798,-0.02527016525467237,0.9487179487179487,-0.018022767709477566,-0.013949670796250318
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,HIGH,HIGH,2_10,max_abs_rocof_error,744,744,744,185,156,0.003228439483692188,0.007321133741029488,0.38461538461538464,0.0013972577360135833,0.005160616764052712
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,fault,2_10,spread_mae,118,118,118,118,114,-0.00011224348327958995,-0.00021250790558030065,0.5087719298245614,-0.0023717613539739695,0.002159096587638291
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,fault,10_30,trajectory_rmse,1180,1180,1180,118,114,0.002397027264356644,4.327630403604533e-05,0.49122807017543857,0.0013683277500069772,0.0034776689146635725
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,fault,10_30,differential_rmse,1180,1180,1180,118,114,0.0005192647170520959,-6.652606649457104e-06,0.5087719298245614,-7.798036936817229e-05,0.0015385820531328917
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,fault,10_30,nadir_error,1180,1180,1180,118,114,0.003854566645768181,0.008224012081336695,0.43859649122807015,0.0021739078146872583,0.005571276905030302
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,fault,10_30,max_abs_rocof_error,1180,1180,1180,118,114,0.002063669886627937,0.0070047684013843535,0.42105263157894735,0.0006637041053475339,0.003484751576779354
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,HIGH,HIGH,10_30,trajectory_rmse,744,744,744,185,156,0.002289096697069832,-0.00010139453036170885,0.5192307692307693,0.0007240119763487844,0.004546437054442671
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,HIGH,HIGH,10_30,differential_rmse,744,744,744,185,156,0.0009234027375682161,0.00014318400774901386,0.3076923076923077,-0.00019314775582073297,0.0028577387910562976
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,HIGH,HIGH,10_30,nadir_error,744,744,744,185,156,0.005019139100837132,0.007178537547588348,0.358974358974359,0.0033642676941009007,0.006826807573414042
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,HIGH,HIGH,10_30,max_abs_rocof_error,744,744,744,185,156,0.00205092795484182,0.0021256208419799805,0.34615384615384615,0.0007024134606068854,0.0035132632334889365
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,fault,10_30,spread_mae,118,118,118,118,114,0.0026280668167409675,0.00012710564769804426,0.45614035087719296,-0.0005066119127890527,0.008184941949928129
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,line,full,trajectory_rmse,1190,1190,1190,119,86,-0.0020184429548839107,-0.000198824010650948,0.5116279069767442,-0.0035152119671383003,-0.00048165113677158715
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,line,full,differential_rmse,1190,1190,1190,119,86,0.00018615460801509143,0.00040409421845764143,0.18604651162790697,-4.0396850632292676e-05,0.00038678883910044814
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,line,full,nadir_error,1190,1190,1190,119,86,-0.00427479927205829,0.0009436914580874145,0.45348837209302323,-0.006683153334515971,-0.0018683251069646764
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,line,full,max_abs_rocof_error,1190,1190,1190,119,86,0.022288680725687245,0.029276995780830147,0.22093023255813954,0.014630018120514622,0.029624122436595943
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,line,full,spread_mae,119,119,119,119,86,0.001034768631662046,0.0015713134347139406,0.23255813953488372,0.0002234045158357965,0.0017574615246235875
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,line,0_2,trajectory_rmse,1190,1190,1190,119,86,0.0028056195915235195,0.0024294286683348596,0.13953488372093023,0.002114264008279329,0.0035128148323868903
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,line,0_2,differential_rmse,1190,1190,1190,119,86,0.00014487632108553118,0.000932364099984069,0.18604651162790697,-0.0003826111344679168,0.0006066834069100833
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,line,0_2,nadir_error,1190,1190,1190,119,86,-0.005030070939496124,-0.0005951854825980262,0.627906976744186,-0.00671249421811445,-0.0033584314563503263
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,line,0_2,max_abs_rocof_error,1190,1190,1190,119,86,0.023819571477146254,0.029375371379750832,0.20930232558139536,0.01644536000949066,0.03096154338979379
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,line,0_2,spread_mae,119,119,119,119,86,-0.0034039728471781175,-0.0014630704683694677,0.7441860465116279,-0.005000795665879949,-0.0018895687779823176
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,line,2_10,trajectory_rmse,1190,1190,1190,119,86,-0.003356615726845711,-0.001365326601579976,0.6162790697674418,-0.005047393549833756,-0.0016405483047641242
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,line,2_10,differential_rmse,1190,1190,1190,119,86,0.000201597566852639,0.0003089688255834599,0.29069767441860467,-0.00011518533474785117,0.00046359783625643677
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,line,2_10,nadir_error,1190,1190,1190,119,86,-0.002936974756802321,0.0003182376851327717,0.4883720930232558,-0.004939808066337794,-0.0009247358807846137
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,line,2_10,max_abs_rocof_error,1190,1190,1190,119,86,-0.002411538599258971,-0.0021050474522578255,0.7906976744186046,-0.003407217566695787,-0.0013927446631710769
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,line,2_10,spread_mae,119,119,119,119,86,0.002008675500763927,0.00322048293914895,0.1744186046511628,0.0004410491182195405,0.0033184638476695264
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,line,10_30,trajectory_rmse,1190,1190,1190,119,86,-0.002856148618606569,-0.0005468039621059589,0.5813953488372093,-0.004658149529416633,-0.0010426156156667751
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,line,10_30,differential_rmse,1190,1190,1190,119,86,0.00014046334097242528,0.00024167469019463388,0.22093023255813954,-1.4916004610378901e-05,0.0002890816275930946
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,line,10_30,nadir_error,1190,1190,1190,119,86,0.007982642243082375,0.006389027065597475,0.11627906976744186,0.006254845607868763,0.009895411417249115
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,line,10_30,max_abs_rocof_error,1190,1190,1190,119,86,0.00861684314198565,0.011007709801197052,0.16279069767441862,0.007360202577143002,0.00985347044964051
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,line,10_30,spread_mae,119,119,119,119,86,0.00108908003190531,0.0015394697198644284,0.23255813953488372,0.0004948182545588443,0.0016541422183015595
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,generator,full,trajectory_rmse,1492,1492,1492,154,130,-0.0018685516378730465,-0.001761887921765208,0.7307692307692307,-0.002397921130538223,-0.0012802553221412205
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,generator,full,differential_rmse,1492,1492,1492,154,130,-0.0012746799288753767,-0.0016299406696528448,0.6461538461538462,-0.0016847469840532098,-0.0008586943798635369
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,generator,full,nadir_error,1492,1492,1492,154,130,-0.003401463853760471,-0.003056582063436508,0.6615384615384615,-0.0045207867748890095,-0.0022981659756161465
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,generator,full,max_abs_rocof_error,1320,1320,1320,154,130,0.008775555579185164,0.02446714324980876,0.34615384615384615,-0.0004009040221848554,0.017780354404472513
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,generator,full,spread_mae,154,154,154,154,130,-0.007744505059195786,-0.003856058012985431,0.8153846153846154,-0.00968225695403762,-0.005642411962717708
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,generator,0_2,trajectory_rmse,1492,1492,1492,154,130,0.0051129568953088775,0.004899419149861422,0.015384615384615385,0.004054510732998155,0.006015031178993859
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,generator,0_2,differential_rmse,1492,1492,1492,154,130,-0.0005009226322794226,0.00038373076830958787,0.4,-0.0013713439424033534,0.0002802800047549515
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,generator,0_2,nadir_error,1492,1492,1492,154,130,0.003509601299930705,0.0042836744338274006,0.2,0.002731321701513869,0.004288798594652869
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,generator,0_2,max_abs_rocof_error,1320,1320,1320,154,130,0.011024214316902441,0.02446714324980876,0.34615384615384615,0.0014746633708112573,0.020466399898156087
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,generator,0_2,spread_mae,154,154,154,154,130,-0.0004834312498806216,-0.0011844731536510243,0.5307692307692308,-0.0033595761510794605,0.0023626259785145026
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,generator,2_10,trajectory_rmse,1320,1320,1320,154,130,-0.00306869314561619,-0.003008042793419984,0.823076923076923,-0.003735533196492453,-0.0023517075065739973
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,generator,2_10,differential_rmse,1320,1320,1320,154,130,-0.0027813450048047557,0.00021225566997470666,0.3230769230769231,-0.003668186455352937,-0.001956383048588763
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,generator,2_10,nadir_error,1320,1320,1320,154,130,-0.004691884147346711,-0.005479020997881889,0.8,-0.005427578046010472,-0.00393929789111448
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,generator,2_10,max_abs_rocof_error,1320,1320,1320,154,130,-0.006726928395591935,-0.008136795108175911,1.0,-0.0074403182603480856,-0.0059908820674771344
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,generator,2_10,spread_mae,154,154,154,154,130,-0.007024189089059988,-0.001328744666982351,0.7846153846153846,-0.008884115084416437,-0.005230992909322797
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,generator,10_30,trajectory_rmse,1320,1320,1320,154,130,-0.0037764752533417565,-0.00542446721043063,0.6692307692307692,-0.0046117504249987866,-0.002896933968935246
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,generator,10_30,differential_rmse,1320,1320,1320,154,130,-0.0030720385217182715,-0.0007749819666975409,0.9692307692307692,-0.0037209172062262945,-0.0024477239816812625
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,generator,10_30,nadir_error,1320,1320,1320,154,130,-0.0026413246695866513,-0.004386251792311668,0.6461538461538462,-0.004039701521021379,-0.0012269356124778542
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,generator,10_30,max_abs_rocof_error,1320,1320,1320,154,130,0.004520090931562549,0.005971603923373752,0.1076923076923077,0.003982087907020881,0.005042170813359475
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,event,generator,10_30,spread_mae,154,154,154,154,130,-0.00875873882818162,-0.006650919653475285,0.8923076923076924,-0.01088071005050973,-0.006052530755858612
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,family,2,full,trajectory_rmse,457,457,457,334,249,0.006427718338849697,0.0026566107685530582,0.30522088353413657,0.004928815658373467,0.008057094262122203
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,family,2,full,differential_rmse,457,457,457,334,249,-0.0010201945933638434,5.202090068648357e-05,0.4578313253012048,-0.001528335138866291,-0.0005348995752979788
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,family,2,full,nadir_error,457,457,457,334,249,-0.005941696172193561,-0.0029861778020858765,0.6706827309236948,-0.010194326304246257,-0.0016964254957679275
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,family,2,full,max_abs_rocof_error,457,457,457,334,249,-0.04854897828970418,-0.047589118815559495,0.8072289156626506,-0.0601063549377215,-0.03726709117769529
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,pair,SG_GFL,full,pair_rmse,334,334,334,334,249,-0.0006212846188816108,0.0006404141803885155,0.3453815261044177,-0.0011259215551935728,-0.00014391975792723725
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,pair,GFM_GFL,full,pair_rmse,167,167,167,167,102,-0.0004272415616344079,0.0014871096373064144,0.45098039215686275,-0.0035630340252656456,0.004123639399534748
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,family,2,0_2,trajectory_rmse,457,457,457,334,249,0.009965867471096936,0.006287923666444248,0.18473895582329317,0.00794532691425323,0.01211365818595355
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,family,2,0_2,differential_rmse,457,457,457,334,249,-0.0034019129384486747,-0.0021072991588533263,0.6706827309236948,-0.00467235250041786,-0.0022085842508384164
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,family,2,0_2,nadir_error,457,457,457,334,249,-0.0056378597513389245,0.006985768675804138,0.39759036144578314,-0.011150266114198042,-0.00028845592484744127
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,family,2,0_2,max_abs_rocof_error,457,457,457,334,249,-0.04854897828970418,-0.047589118815559495,0.8072289156626506,-0.0601063549377215,-0.03726709117769529
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,pair,SG_GFL,0_2,pair_rmse,334,334,334,334,249,-0.004001945903968741,-0.0029233203331565094,0.6947791164658634,-0.005369475784670115,-0.00272696244855316
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,pair,GFM_GFL,0_2,pair_rmse,167,167,167,167,102,0.007914144046451344,0.00999547816567122,0.17647058823529413,0.0036762458182041597,0.012152458745923765
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,family,2,2_10,trajectory_rmse,457,457,457,334,249,0.0053832682563402295,0.0009391067891462053,0.41767068273092367,0.003765398406752053,0.0070819918367214805
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,family,2,2_10,differential_rmse,457,457,457,334,249,-0.0007366080892342425,-0.0003745925885338295,0.6024096385542169,-0.001076834476332153,-0.0004340631771813425
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,family,2,2_10,nadir_error,457,457,457,334,249,-0.003985385371161388,-0.002088293433189392,0.6144578313253012,-0.006359818913402189,-0.0014993351866527127
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,family,2,2_10,max_abs_rocof_error,457,457,457,334,249,-0.005921914074440551,-0.006818777865198022,0.9437751004016064,-0.00639168809316386,-0.005437921011610893
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,pair,SG_GFL,2_10,pair_rmse,334,334,334,334,249,0.00047553525338716533,0.0008614655456506883,0.3293172690763052,0.00020209558929805305,0.0007483199905292851
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,pair,GFM_GFL,2_10,pair_rmse,167,167,167,167,102,-0.006122684898928236,0.001170090487297174,0.45098039215686275,-0.009589570083216247,-0.0026012348616648337
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,family,2,10_30,trajectory_rmse,457,457,457,334,249,0.007047149787678887,0.0035980399242799277,0.24497991967871485,0.005523176045892257,0.008674583870650619
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,family,2,10_30,differential_rmse,457,457,457,334,249,-0.00017359721423984055,0.0009912490921847811,0.26104417670682734,-0.0007748850022539558,0.0003964972028259581
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,family,2,10_30,nadir_error,457,457,457,334,249,0.007846179649016922,0.004163503646850586,0.3333333333333333,0.006156928786242237,0.009602964187767843
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,family,2,10_30,max_abs_rocof_error,457,457,457,334,249,0.0022024250920236787,0.0037970791260401406,0.37751004016064255,0.0013485836529678289,0.003025484042177866
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,pair,SG_GFL,10_30,pair_rmse,334,334,334,334,249,0.0006088670399883822,0.0012756169756232092,0.2971887550200803,4.4067846274688933e-05,0.0011681630202969222
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,IEEE39,pair,GFM_GFL,10_30,pair_rmse,167,167,167,167,102,-0.0008604563362436562,-0.003606201621369931,0.9215686274509803,-0.0044694764406149395,0.005290634695056233
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,NPCC140,ALL,ALL,full,trajectory_rmse,23944,23944,23944,500,197,0.0009603893197321522,0.0012754303480877198,0.3299492385786802,8.313873756852949e-05,0.0017781486013660078
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,NPCC140,ALL,ALL,full,differential_rmse,23944,23944,23944,500,197,-0.000711801223277471,0.00012101032211813567,0.3096446700507614,-0.0019683713879295453,0.0003638997649586131
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,NPCC140,ALL,ALL,full,nadir_error,23944,23944,23944,500,197,0.0011740623115349428,0.0030915159683596962,0.3299492385786802,0.0006046108523984945,0.0017220515223466642
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,NPCC140,ALL,ALL,full,max_abs_rocof_error,23908,23908,23908,500,197,0.026571658521863564,0.03553817205713081,0.1218274111675127,0.02322783504234547,0.029737563707167652
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,NPCC140,event,load,full,trajectory_rmse,5376,5376,5376,112,27,-0.0023371326660880996,-0.0003982370106230706,0.6666666666666666,-0.00635117503043399,0.00032563753692863554
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,NPCC140,event,load,full,differential_rmse,5376,5376,5376,112,27,-0.004645912299421561,-0.00018893339416595664,0.8148148148148148,-0.011749234964186514,-0.00021034969416422393
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,NPCC140,event,load,full,nadir_error,5376,5376,5376,112,27,0.002015310036056225,0.0023853012684816755,0.14814814814814814,0.0010315894968338875,0.0029514202085112284
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,NPCC140,event,load,full,max_abs_rocof_error,5376,5376,5376,112,27,0.011715319307435502,0.01840343041059266,0.2222222222222222,0.00025667029462561917,0.02141625403120482
A1_NO_BALANCE,G0_BALANCED,validation,ALL_1000,NPCC140,label,LABELED_NON_D3,full,trajectory_rmse,22696,22696,22696,474,180,0.0015200684422720218,0.001501793033237634,0.28888888888888886,0.0007058646071907099,0.0022446589456027173
